2025-06-29 17:22:19.177 [com.library.LibraryManagementApplication.main()] INFO  com.library.config.LibraryConfig - Version: 2.0
2025-06-29 17:22:19.177 [com.library.LibraryManagementApplication.main()] INFO  com.library.config.LibraryConfig - Logging Enabled: true
2025-06-29 17:22:19.177 [com.library.LibraryManagementApplication.main()] INFO  com.library.config.LibraryConfig - Caching Enabled: false
2025-06-29 17:22:19.177 [com.library.LibraryManagementApplication.main()] INFO  c.l.LibraryManagementApplication - Configuration properties successfully injected:
2025-06-29 17:22:19.177 [com.library.LibraryManagementApplication.main()] INFO  c.l.LibraryManagementApplication -   - Application: Digital Library Management System
2025-06-29 17:22:19.177 [com.library.LibraryManagementApplication.main()] INFO  c.l.LibraryManagementApplication -   - Version: 2.0
2025-06-29 17:22:19.178 [com.library.LibraryManagementApplication.main()] INFO  c.l.LibraryManagementApplication -   - Logging: true
2025-06-29 17:22:19.178 [com.library.LibraryManagementApplication.main()] INFO  c.l.LibraryManagementApplication -   - Caching: false
2025-06-29 17:22:19.178 [com.library.LibraryManagementApplication.main()] INFO  c.l.LibraryManagementApplication - Enhanced Library Management Application finished.
2025-06-29 17:23:29.791 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with default constructor
2025-06-29 17:23:29.864 [main] INFO  c.library.repository.BookRepository - Repository name set to: Advanced Library Database Repository
2025-06-29 17:23:29.865 [main] INFO  c.library.repository.BookRepository - Repository capacity set to: 1000
2025-06-29 17:23:29.866 [main] INFO  c.library.repository.BookRepository - Connection timeout set to: 30 seconds
2025-06-29 17:23:29.882 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with constructor injection - Name: Constructor-Based Repository, Capacity: 500, Timeout: 60
2025-06-29 17:23:29.883 [main] INFO  com.library.service.BookService - BookService initialized with default constructor
2025-06-29 17:23:29.887 [main] INFO  com.library.service.BookService - BookRepository injected into BookService via setter
2025-06-29 17:23:29.887 [main] INFO  com.library.service.BookService - Service name set to: Enhanced Library Book Management Service
2025-06-29 17:23:29.887 [main] INFO  com.library.service.BookService - Max books per user set to: 5
2025-06-29 17:23:29.887 [main] INFO  com.library.service.BookService - Loan period set to: 14 days
2025-06-29 17:23:29.895 [main] INFO  com.library.service.BookService - BookService initialized with constructor injection - Service: Constructor-Based Book Service, Max Books: 3, Loan Period: 21 days
2025-06-29 17:23:29.896 [main] INFO  com.library.service.LibraryManager - LibraryManager initialized
2025-06-29 17:23:29.899 [main] INFO  com.library.service.LibraryManager - BookService injected into LibraryManager
2025-06-29 17:23:29.900 [main] INFO  com.library.service.LibraryManager - BookRepository injected into LibraryManager
2025-06-29 17:23:29.900 [main] INFO  com.library.service.LibraryManager - Manager name set to: Chief Library Manager
2025-06-29 17:23:29.900 [main] INFO  com.library.service.LibraryManager - Operating hours set to: 8:00 AM - 6:00 PM
2025-06-29 17:23:29.900 [main] INFO  com.library.config.LibraryConfig - LibraryConfig initialized
2025-06-29 17:23:29.903 [main] INFO  com.library.config.LibraryConfig - Application name configured: Digital Library Management System
2025-06-29 17:23:29.903 [main] INFO  com.library.config.LibraryConfig - Version configured: 2.0
2025-06-29 17:23:29.904 [main] INFO  com.library.config.LibraryConfig - Logging enabled: true
2025-06-29 17:23:29.904 [main] INFO  com.library.config.LibraryConfig - Caching enabled: false
2025-06-29 17:23:29.926 [main] INFO  c.library.repository.BookRepository - Testing repository connection with timeout: 30 seconds
2025-06-29 17:23:30.027 [main] INFO  c.library.repository.BookRepository - Repository connection test successful
2025-06-29 17:23:30.122 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with default constructor
2025-06-29 17:23:30.124 [main] INFO  c.library.repository.BookRepository - Repository name set to: Advanced Library Database Repository
2025-06-29 17:23:30.124 [main] INFO  c.library.repository.BookRepository - Repository capacity set to: 1000
2025-06-29 17:23:30.124 [main] INFO  c.library.repository.BookRepository - Connection timeout set to: 30 seconds
2025-06-29 17:23:30.126 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with constructor injection - Name: Constructor-Based Repository, Capacity: 500, Timeout: 60
2025-06-29 17:23:30.126 [main] INFO  com.library.service.BookService - BookService initialized with default constructor
2025-06-29 17:23:30.128 [main] INFO  com.library.service.BookService - BookRepository injected into BookService via setter
2025-06-29 17:23:30.128 [main] INFO  com.library.service.BookService - Service name set to: Enhanced Library Book Management Service
2025-06-29 17:23:30.128 [main] INFO  com.library.service.BookService - Max books per user set to: 5
2025-06-29 17:23:30.128 [main] INFO  com.library.service.BookService - Loan period set to: 14 days
2025-06-29 17:23:30.130 [main] INFO  com.library.service.BookService - BookService initialized with constructor injection - Service: Constructor-Based Book Service, Max Books: 3, Loan Period: 21 days
2025-06-29 17:23:30.131 [main] INFO  com.library.service.LibraryManager - LibraryManager initialized
2025-06-29 17:23:30.131 [main] INFO  com.library.service.LibraryManager - BookService injected into LibraryManager
2025-06-29 17:23:30.131 [main] INFO  com.library.service.LibraryManager - BookRepository injected into LibraryManager
2025-06-29 17:23:30.131 [main] INFO  com.library.service.LibraryManager - Manager name set to: Chief Library Manager
2025-06-29 17:23:30.132 [main] INFO  com.library.service.LibraryManager - Operating hours set to: 8:00 AM - 6:00 PM
2025-06-29 17:23:30.132 [main] INFO  com.library.config.LibraryConfig - LibraryConfig initialized
2025-06-29 17:23:30.132 [main] INFO  com.library.config.LibraryConfig - Application name configured: Digital Library Management System
2025-06-29 17:23:30.132 [main] INFO  com.library.config.LibraryConfig - Version configured: 2.0
2025-06-29 17:23:30.132 [main] INFO  com.library.config.LibraryConfig - Logging enabled: true
2025-06-29 17:23:30.133 [main] INFO  com.library.config.LibraryConfig - Caching enabled: false
2025-06-29 17:23:30.165 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with default constructor
2025-06-29 17:23:30.167 [main] INFO  c.library.repository.BookRepository - Repository name set to: Advanced Library Database Repository
2025-06-29 17:23:30.167 [main] INFO  c.library.repository.BookRepository - Repository capacity set to: 1000
2025-06-29 17:23:30.167 [main] INFO  c.library.repository.BookRepository - Connection timeout set to: 30 seconds
2025-06-29 17:23:30.169 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with constructor injection - Name: Constructor-Based Repository, Capacity: 500, Timeout: 60
2025-06-29 17:23:30.170 [main] INFO  com.library.service.BookService - BookService initialized with default constructor
2025-06-29 17:23:30.171 [main] INFO  com.library.service.BookService - BookRepository injected into BookService via setter
2025-06-29 17:23:30.171 [main] INFO  com.library.service.BookService - Service name set to: Enhanced Library Book Management Service
2025-06-29 17:23:30.171 [main] INFO  com.library.service.BookService - Max books per user set to: 5
2025-06-29 17:23:30.172 [main] INFO  com.library.service.BookService - Loan period set to: 14 days
2025-06-29 17:23:30.174 [main] INFO  com.library.service.BookService - BookService initialized with constructor injection - Service: Constructor-Based Book Service, Max Books: 3, Loan Period: 21 days
2025-06-29 17:23:30.174 [main] INFO  com.library.service.LibraryManager - LibraryManager initialized
2025-06-29 17:23:30.175 [main] INFO  com.library.service.LibraryManager - BookService injected into LibraryManager
2025-06-29 17:23:30.176 [main] INFO  com.library.service.LibraryManager - BookRepository injected into LibraryManager
2025-06-29 17:23:30.176 [main] INFO  com.library.service.LibraryManager - Manager name set to: Chief Library Manager
2025-06-29 17:23:30.177 [main] INFO  com.library.service.LibraryManager - Operating hours set to: 8:00 AM - 6:00 PM
2025-06-29 17:23:30.179 [main] INFO  com.library.config.LibraryConfig - LibraryConfig initialized
2025-06-29 17:23:30.182 [main] INFO  com.library.config.LibraryConfig - Application name configured: Digital Library Management System
2025-06-29 17:23:30.183 [main] INFO  com.library.config.LibraryConfig - Version configured: 2.0
